Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Stock_to_Safety_Ratio,Sales_Velocity,Future_Demand
5,4,0,400.21,434,58,0,8,730,0,7,0,59,67,26,44,0,16.074074074074073,0.135632183908046,64
5,4,0,400.21,286,37,0,14,510,1,4,0,35,47,33,88,0,8.411764705882353,0.12195121951219512,38
7,0,2,397.29,419,9,0,6,243,1,5,0,13,17,79,36,2,5.2375,0.030952380952380953,16
6,1,2,486.16,486,6,2,14,331,2,1,0,7,1,43,73,1,11.045454545454545,0.014373716632443531,11
2,5,2,325.92,413,42,3,2,805,2,2,0,44,50,25,80,0,15.884615384615385,0.10628019323671498,52
5,0,0,293.32,97,35,1,12,616,1,3,0,35,27,62,83,2,1.5396825396825398,0.35714285714285715,34
5,1,0,477.89,474,20,4,14,682,0,6,0,18,27,39,39,0,11.85,0.037894736842105266,29
0,1,2,184.21,172,52,3,14,578,0,7,0,53,43,21,36,1,7.818181818181818,0.3063583815028902,50
4,4,3,103.44,497,24,4,3,702,1,4,1,23,29,22,59,2,21.608695652173914,0.04618473895582329,30
6,5,3,467.69,196,38,2,2,1021,2,1,0,39,32,73,66,0,2.6486486486486487,0.19796954314720813,37
0,5,2,441.43,82,48,3,14,797,0,7,0,47,57,20,97,1,3.9047619047619047,0.5662650602409639,54
0,3,2,282.07,375,20,2,6,427,1,5,0,18,28,40,68,2,9.146341463414634,0.047872340425531915,25
6,4,0,408.86,42,13,1,12,689,1,3,0,18,14,35,35,2,1.1666666666666667,0.4186046511627907,21
4,5,3,357.54,311,57,3,6,423,2,2,0,54,67,40,46,2,7.585365853658536,0.17307692307692307,65
2,1,3,366.0,120,42,4,7,803,0,6,0,45,36,24,51,0,4.8,0.371900826446281,46
0,3,1,41.1,112,21,1,10,321,1,3,0,24,26,37,82,2,2.9473684210526314,0.21238938053097345,24
1,4,3,117.68,125,33,2,14,684,0,6,0,28,34,38,90,1,3.2051282051282053,0.2222222222222222,37
6,5,3,164.14,497,52,1,2,384,0,7,0,49,42,22,80,1,21.608695652173914,0.09839357429718876,58
7,1,2,188.49,370,31,4,10,915,0,6,0,29,27,38,46,2,9.487179487179487,0.07816711590296496,32
0,3,2,226.22,309,35,4,12,407,0,6,0,40,31,27,98,2,11.035714285714286,0.12903225806451613,35
4,1,1,129.97,42,48,2,10,495,2,2,0,51,41,26,81,0,1.5555555555555556,1.186046511627907,53
2,1,3,267.32,354,24,2,6,437,2,1,0,29,32,29,54,1,11.8,0.08169014084507042,33
6,5,3,467.69,131,24,2,10,613,1,5,0,22,25,37,77,0,3.4473684210526314,0.16666666666666666,32
5,4,0,335.8,155,5,3,12,291,1,3,0,10,3,64,61,1,2.3846153846153846,0.0641025641025641,8
4,1,1,297.94,396,41,1,13,348,0,7,0,41,32,43,60,1,9.0,0.10327455919395466,47
5,4,3,241.29,327,31,0,11,539,2,1,0,27,35,46,41,1,6.957446808510638,0.08231707317073171,32
5,4,3,241.29,488,14,0,14,222,1,5,0,10,12,61,76,1,7.870967741935484,0.02044989775051125,19
4,1,3,93.03,88,13,1,10,859,0,6,0,10,12,54,48,2,1.6,0.11235955056179775,14
4,1,1,297.94,73,6,1,9,575,1,5,0,4,1,72,58,1,1.0,0.05405405405405406,9
1,5,3,482.81,144,24,2,10,534,2,1,0,27,16,75,52,2,1.894736842105263,0.18620689655172415,23
2,4,0,53.6,104,51,3,6,975,2,1,0,47,43,74,86,2,1.3866666666666667,0.44761904761904764,57
7,1,3,94.68,195,11,4,7,633,2,2,0,12,18,71,55,2,2.7083333333333335,0.061224489795918366,21
2,4,0,53.6,374,12,3,13,197,1,3,0,9,10,59,75,2,6.233333333333333,0.024,12
0,1,2,184.21,182,6,3,11,304,1,4,1,6,4,77,45,1,2.3333333333333335,0.03278688524590164,14
5,4,0,335.8,450,42,3,4,569,2,1,0,42,50,40,42,1,10.975609756097562,0.09312638580931264,45
5,0,2,467.1,374,19,1,12,915,2,1,0,20,14,24,44,1,14.96,0.05333333333333334,27
1,2,1,244.64,183,58,1,2,737,1,3,0,59,49,37,34,1,4.815789473684211,0.32065217391304346,62
0,1,0,66.94,394,26,1,9,579,2,2,0,26,33,54,55,2,7.163636363636364,0.06582278481012659,35
0,3,0,49.41,41,33,3,6,460,0,6,1,37,24,77,50,2,0.5256410256410257,0.8809523809523809,36
6,3,2,356.47,336,33,1,3,533,1,3,0,37,28,21,64,0,15.272727272727273,0.10979228486646884,40
4,0,1,283.65,119,38,1,9,735,1,3,0,39,37,42,80,2,2.7674418604651163,0.325,38
6,4,3,89.57,423,27,1,8,791,1,3,0,30,37,28,56,0,14.586206896551724,0.07075471698113207,36
5,0,2,467.1,191,9,1,12,387,1,3,0,8,2,36,49,1,5.162162162162162,0.041666666666666664,7
6,1,3,14.44,294,48,3,13,383,1,3,1,43,53,57,34,1,5.068965517241379,0.14576271186440679,49
4,2,0,414.69,122,56,2,8,646,1,3,0,59,53,76,74,1,1.5844155844155845,0.4796747967479675,56
5,4,0,335.8,455,15,3,14,773,2,1,0,14,12,23,67,1,18.958333333333332,0.03070175438596491,14
6,3,2,356.47,30,17,1,13,927,2,1,0,15,7,41,91,0,0.7142857142857143,0.4838709677419355,16
0,0,2,441.14,272,42,3,6,540,0,7,0,38,49,65,67,1,4.121212121212121,0.1391941391941392,45
0,1,0,66.94,397,51,1,5,359,0,6,0,49,48,57,73,2,6.844827586206897,0.12311557788944724,57
2,2,1,323.23,257,33,4,13,757,1,3,0,34,31,50,76,1,5.03921568627451,0.13178294573643412,32
4,4,3,425.25,464,25,2,5,783,1,5,0,23,20,54,89,2,8.436363636363636,0.04946236559139785,32
1,5,3,482.81,51,35,2,5,628,1,3,0,39,34,74,72,2,0.68,0.75,42
5,1,0,477.89,360,43,4,13,662,2,2,1,44,53,55,88,0,6.428571428571429,0.12188365650969529,46
5,0,0,293.32,327,5,1,12,772,2,2,0,1,2,48,68,2,6.673469387755102,0.003048780487804878,7
0,2,1,95.12,105,38,0,7,321,1,3,0,37,31,35,75,2,2.9166666666666665,0.3490566037735849,45
2,0,2,398.04,364,49,0,9,78,1,3,0,49,39,70,85,0,5.126760563380282,0.13424657534246576,47
7,1,3,346.55,198,56,1,9,796,1,5,0,58,55,66,69,0,2.955223880597015,0.2914572864321608,62
2,3,2,142.33,388,23,2,14,335,1,3,0,24,27,39,39,2,9.7,0.061696658097686374,25
2,5,2,325.92,86,16,3,8,699,1,4,1,17,7,35,51,0,2.388888888888889,0.19540229885057472,21
2,0,1,362.36,258,36,2,9,156,1,4,1,34,41,71,59,2,3.5833333333333335,0.13127413127413126,37
0,3,1,41.1,447,57,1,3,186,2,2,0,62,52,46,49,2,9.51063829787234,0.13839285714285715,61
2,1,0,338.72,162,43,3,3,300,2,1,0,41,33,49,46,2,3.24,0.25153374233128833,43
0,0,2,371.5,230,41,4,5,867,1,3,0,36,46,31,34,0,7.1875,0.15584415584415584,45
6,1,3,14.44,106,39,3,2,270,0,7,0,35,29,56,38,1,1.8596491228070176,0.32710280373831774,44
0,0,0,33.93,384,33,3,3,820,1,3,0,30,41,23,64,0,16.0,0.07792207792207792,35
2,3,2,142.33,386,33,2,8,326,2,1,0,30,37,56,92,2,6.771929824561403,0.07751937984496124,38
5,3,0,219.86,185,58,1,10,578,1,5,0,59,60,59,54,0,3.0833333333333335,0.3172043010752688,64
7,1,1,357.75,286,28,0,4,951,1,5,0,31,24,73,78,2,3.864864864864865,0.10801393728222997,28
4,1,1,129.97,422,42,2,9,216,1,4,0,40,46,64,58,0,6.492307692307692,0.09456264775413711,50
2,1,3,267.32,349,34,2,13,209,1,5,1,37,40,34,39,1,9.971428571428572,0.10571428571428572,43
2,0,2,398.04,219,21,0,6,839,2,1,0,17,12,51,85,0,4.211538461538462,0.07727272727272727,21
7,1,2,188.49,236,14,4,9,98,2,2,0,18,13,62,36,2,3.746031746031746,0.0759493670886076,23
2,0,2,291.67,345,51,1,12,656,0,6,0,55,56,62,60,1,5.476190476190476,0.15895953757225434,57
1,2,2,70.79,489,35,0,5,186,0,7,0,37,37,56,32,2,8.578947368421053,0.07551020408163266,45
6,0,2,292.13,290,33,2,9,272,2,2,0,31,36,75,32,0,3.8157894736842106,0.10652920962199312,35
0,3,2,282.07,407,13,2,8,411,2,2,0,14,11,65,60,2,6.166666666666667,0.03431372549019608,18
4,1,3,93.03,56,5,1,5,520,2,1,0,7,7,75,30,2,0.7368421052631579,0.12280701754385964,10
4,1,1,297.94,187,44,1,10,72,2,2,0,43,35,54,33,1,3.4,0.22872340425531915,41
2,1,3,366.0,224,42,4,7,678,1,4,0,45,39,49,76,0,4.48,0.2,47
1,4,3,117.68,174,42,2,14,477,1,4,0,37,46,64,99,1,2.6769230769230767,0.21142857142857144,45
0,1,2,184.21,43,14,3,4,428,2,2,0,9,13,77,94,1,0.5512820512820513,0.20454545454545456,14
5,1,0,477.89,146,18,4,11,508,1,5,0,20,21,46,68,0,3.106382978723404,0.1360544217687075,27
0,3,2,226.22,74,28,4,13,326,0,6,0,31,19,52,55,2,1.3962264150943395,0.41333333333333333,33
1,1,1,424.58,313,44,1,11,869,1,5,0,42,48,76,92,0,4.064935064935065,0.1337579617834395,49
6,0,3,194.11,332,11,1,9,634,1,4,0,11,2,35,75,2,9.222222222222221,0.03303303303303303,14
7,1,2,188.49,227,36,4,6,122,0,6,0,35,46,38,41,2,5.82051282051282,0.15350877192982457,46
0,3,2,166.96,400,30,4,8,657,1,5,0,30,21,21,57,1,18.181818181818183,0.07481296758104738,29
0,5,3,141.9,188,7,2,5,1025,2,2,0,6,15,58,92,2,3.1864406779661016,0.031746031746031744,12
0,5,2,441.43,154,46,3,6,988,0,7,0,44,38,44,38,1,3.422222222222222,0.2838709677419355,46
1,5,0,410.5,175,7,0,3,598,1,4,0,6,1,28,45,0,6.0344827586206895,0.03409090909090909,13
1,4,3,117.68,416,10,2,8,380,1,4,0,14,15,52,91,1,7.849056603773585,0.03357314148681055,19
0,0,3,259.97,207,32,0,9,300,1,4,0,32,26,73,73,1,2.7972972972972974,0.15384615384615385,39
0,1,2,184.21,164,20,3,3,181,1,3,0,16,15,69,94,1,2.342857142857143,0.09696969696969697,23
4,0,1,283.65,314,59,1,3,246,2,1,0,60,60,32,34,2,9.515151515151516,0.19047619047619047,64
5,3,0,219.86,479,39,1,7,418,1,3,0,37,41,46,60,0,10.191489361702128,0.07708333333333334,38
2,0,2,398.04,68,52,0,3,516,1,4,0,53,45,38,79,0,1.7435897435897436,0.7681159420289855,58
3,5,2,26.51,466,52,3,9,799,0,7,0,50,49,22,91,0,20.26086956521739,0.10706638115631692,58
2,1,3,267.32,108,58,2,8,519,0,7,1,63,65,22,78,1,4.695652173913044,0.5779816513761468,65
6,1,2,486.16,143,15,2,4,444,0,6,0,18,17,35,48,1,3.9722222222222223,0.125,25
0,4,3,20.27,353,54,2,2,505,0,7,0,56,44,22,33,0,15.347826086956522,0.15819209039548024,57
5,0,2,467.1,447,47,1,13,350,1,3,0,52,37,40,73,1,10.902439024390244,0.11607142857142858,53
6,5,3,164.14,410,48,1,12,670,1,4,0,51,54,63,61,1,6.40625,0.12408759124087591,56
2,2,1,323.23,488,52,4,12,937,1,3,0,54,61,72,50,1,6.684931506849315,0.11042944785276074,62
6,0,3,194.11,361,26,1,12,403,1,4,0,30,32,62,98,2,5.73015873015873,0.08287292817679558,36
0,4,3,20.27,213,30,2,8,790,1,4,0,29,28,37,50,0,5.605263157894737,0.13551401869158877,37
7,0,2,57.78,263,55,2,9,345,2,2,0,54,47,41,37,1,6.261904761904762,0.20454545454545456,58
4,0,1,283.65,282,36,1,3,962,2,2,0,31,41,37,94,2,7.421052631578948,0.10954063604240283,35
0,0,2,371.5,440,37,4,6,423,1,4,0,38,33,73,75,0,5.945945945945946,0.08616780045351474,39
0,5,2,441.43,229,45,3,4,482,1,3,0,41,47,25,71,1,8.807692307692308,0.1782608695652174,46
6,1,2,486.16,225,17,2,7,154,2,1,0,22,20,70,83,1,3.1690140845070425,0.09734513274336283,26
1,2,0,82.18,112,51,1,13,847,2,1,0,56,42,56,66,2,1.9649122807017543,0.49557522123893805,52
1,2,1,446.05,67,17,0,10,466,1,3,0,16,7,40,38,1,1.6341463414634145,0.23529411764705882,22
2,0,1,362.36,214,44,2,12,694,2,2,0,44,38,21,90,2,9.727272727272727,0.20465116279069767,50
2,3,1,405.0,129,53,1,9,624,2,1,0,54,54,36,81,2,3.4864864864864864,0.4153846153846154,53
5,4,0,457.07,319,49,2,12,375,2,2,0,52,54,58,45,0,5.406779661016949,0.1625,54
6,5,3,164.14,169,30,1,6,245,2,2,0,32,37,40,48,1,4.121951219512195,0.18823529411764706,37
1,1,1,424.58,185,40,1,12,98,1,5,0,38,46,67,82,0,2.7205882352941178,0.20430107526881722,46
0,3,2,226.22,319,56,4,6,472,1,4,0,61,52,73,46,2,4.3108108108108105,0.190625,56
6,4,3,302.46,474,39,4,13,795,1,5,0,34,40,37,44,2,12.473684210526315,0.07157894736842105,44
2,3,1,405.0,442,25,1,8,798,0,6,0,29,27,50,64,2,8.666666666666666,0.0654627539503386,32
2,0,2,291.67,360,55,1,4,634,2,1,0,50,65,75,85,1,4.7368421052631575,0.13850415512465375,58
0,3,2,166.96,207,21,4,6,217,0,6,0,24,22,51,56,1,3.980769230769231,0.11538461538461539,31
0,0,2,441.14,301,15,3,9,902,0,7,1,10,13,41,34,1,7.166666666666667,0.033112582781456956,16
1,2,1,446.05,328,28,0,8,716,1,3,0,23,33,62,82,1,5.2063492063492065,0.06990881458966565,32
6,0,3,194.11,423,41,1,7,293,2,2,0,43,35,75,65,2,5.565789473684211,0.10141509433962265,46
0,2,1,95.12,475,46,0,7,233,0,6,0,44,48,51,88,2,9.134615384615385,0.09243697478991597,50
1,3,1,345.21,429,50,2,10,526,1,5,0,47,50,52,44,2,8.09433962264151,0.10930232558139535,56
7,0,2,397.29,485,24,0,6,719,1,4,0,28,22,47,58,2,10.104166666666666,0.05761316872427984,33
0,3,2,226.22,199,41,4,4,341,1,3,1,46,47,49,68,2,3.98,0.23,47
1,2,1,446.05,345,21,0,10,896,0,6,0,22,28,23,51,1,14.375,0.06358381502890173,31
0,0,0,33.93,35,20,3,10,811,2,1,0,25,22,52,94,0,0.660377358490566,0.6944444444444444,26
7,1,3,94.68,407,25,4,8,685,1,4,0,29,25,32,38,2,12.333333333333334,0.07107843137254902,29
0,1,2,184.21,433,24,3,4,536,0,6,0,22,30,67,82,1,6.367647058823529,0.05069124423963134,24
6,0,3,194.11,285,35,1,8,374,0,6,0,30,44,53,64,2,5.277777777777778,0.1048951048951049,41
7,3,2,123.69,458,27,0,10,822,1,4,0,23,27,66,86,2,6.835820895522388,0.05010893246187364,34
2,3,1,405.0,101,37,1,3,440,0,6,0,33,47,57,46,2,1.7413793103448276,0.3235294117647059,37
2,4,0,53.6,303,50,3,10,583,1,4,0,49,43,31,90,2,9.46875,0.1611842105263158,48
3,0,0,61.98,88,48,4,14,663,1,3,0,43,40,22,66,1,3.8260869565217392,0.48314606741573035,46
1,4,3,117.68,173,24,2,12,342,0,6,0,24,28,77,36,1,2.217948717948718,0.13793103448275862,30
6,3,2,356.47,432,18,1,7,539,1,4,0,20,25,79,95,0,5.4,0.046189376443418015,26
6,2,1,343.08,477,16,0,6,694,1,3,0,13,20,78,49,1,6.037974683544304,0.027196652719665274,19
3,3,3,117.96,115,25,4,14,526,1,5,0,23,26,51,79,2,2.2115384615384617,0.19827586206896552,30
0,3,2,282.07,319,16,2,3,279,0,7,0,21,8,43,70,2,7.25,0.065625,22
4,3,1,437.94,384,57,2,6,253,1,3,0,56,53,50,55,1,7.529411764705882,0.14545454545454545,61
3,0,0,61.98,377,47,4,7,79,1,3,0,52,56,52,48,1,7.113207547169812,0.13756613756613756,54
2,1,3,56.6,93,25,4,11,136,2,1,0,22,32,67,97,2,1.3676470588235294,0.23404255319148937,26
6,0,2,302.34,172,32,4,9,852,1,3,0,31,41,43,32,1,3.909090909090909,0.1791907514450867,34
2,1,3,267.32,425,12,2,13,352,2,1,0,17,6,77,66,1,5.448717948717949,0.03990610328638498,19
3,4,3,204.5,140,26,3,7,708,1,5,0,29,25,55,68,1,2.5,0.20567375886524822,33
6,1,3,14.44,343,16,3,4,668,1,4,0,15,15,21,89,1,15.590909090909092,0.0436046511627907,20
1,1,1,424.58,52,48,1,4,891,0,7,0,53,41,60,48,0,0.8524590163934426,1.0,52
2,5,2,325.92,350,31,3,9,651,1,4,0,29,31,70,41,0,4.929577464788732,0.08262108262108261,34
5,4,0,400.21,145,45,0,8,37,1,3,0,45,36,78,69,0,1.8354430379746836,0.3082191780821918,45
0,3,2,282.07,120,8,2,4,862,1,5,0,9,12,64,39,2,1.8461538461538463,0.0743801652892562,10
2,0,2,398.04,311,54,0,5,627,0,7,0,56,61,21,39,0,14.136363636363637,0.1794871794871795,64
6,4,3,89.57,440,54,1,9,630,2,2,0,50,63,52,96,0,8.30188679245283,0.11337868480725624,57
0,0,2,127.2,287,26,3,10,838,1,4,1,21,19,33,39,1,8.441176470588236,0.07291666666666667,25
6,5,3,164.14,147,58,1,5,802,1,5,0,53,50,29,38,1,4.9,0.3581081081081081,63
4,1,1,297.94,342,29,1,13,398,0,6,1,32,39,51,42,1,6.576923076923077,0.09329446064139942,34
2,0,2,398.04,49,22,0,14,1033,0,6,0,18,29,62,81,0,0.7777777777777778,0.36,23
2,0,2,291.67,102,44,1,12,158,1,5,0,48,47,30,55,1,3.2903225806451615,0.46601941747572817,52
4,4,3,425.25,426,9,2,9,493,2,1,0,9,14,48,55,2,8.693877551020408,0.02107728337236534,15
5,0,0,293.32,378,8,1,11,671,2,2,0,7,2,21,57,2,17.181818181818183,0.018469656992084433,14
7,5,3,212.79,195,9,2,13,540,1,5,0,14,3,62,63,2,3.0952380952380953,0.07142857142857142,11
2,4,0,319.2,68,14,2,2,746,2,2,0,11,21,48,60,0,1.3877551020408163,0.15942028985507245,20
2,1,3,366.0,352,20,4,2,496,1,5,1,18,13,45,63,0,7.6521739130434785,0.05099150141643059,21
7,1,2,188.49,318,19,4,9,507,2,2,0,22,22,45,91,2,6.913043478260869,0.06896551724137931,24
4,0,1,283.65,443,29,1,6,335,0,7,1,31,28,21,64,2,20.136363636363637,0.06981981981981981,31
3,0,0,61.98,170,14,4,8,824,1,4,0,10,9,27,54,1,6.071428571428571,0.05847953216374269,18
5,3,0,219.86,380,17,1,9,240,0,6,0,16,17,58,88,0,6.440677966101695,0.04199475065616798,19
6,4,3,89.57,271,37,1,4,516,2,1,0,37,35,51,60,0,5.211538461538462,0.13602941176470587,40
7,1,1,362.34,212,35,1,9,613,0,6,0,40,27,32,88,2,6.424242424242424,0.18779342723004694,39
7,4,0,462.1,38,24,3,13,365,0,6,0,27,28,79,63,2,0.475,0.6923076923076923,25
0,0,2,127.2,138,11,3,6,287,1,5,0,12,7,45,69,1,3.0,0.08633093525179857,14
0,3,2,282.07,317,10,2,2,679,0,6,0,10,7,63,40,2,4.953125,0.031446540880503145,9
2,4,0,450.78,371,30,0,5,378,1,5,0,32,24,68,79,1,5.3768115942028984,0.08602150537634409,32
6,5,3,164.14,215,5,1,5,475,0,6,0,7,1,56,80,1,3.7719298245614037,0.032407407407407406,9
6,4,3,89.57,428,48,1,12,296,1,4,0,48,50,23,88,0,17.833333333333332,0.11188811188811189,48
7,1,1,362.34,475,46,1,7,250,0,7,0,46,41,33,55,2,13.970588235294118,0.09663865546218488,52
0,3,2,282.07,118,8,2,2,469,1,3,0,7,6,20,71,2,5.619047619047619,0.058823529411764705,9
0,3,0,49.41,165,10,3,4,874,2,1,0,11,3,24,35,2,6.6,0.06626506024096386,13
2,5,3,53.22,182,49,2,9,208,1,5,0,50,47,55,70,0,3.25,0.273224043715847,54
0,0,0,33.93,158,43,3,2,834,1,3,0,45,33,45,48,0,3.4347826086956523,0.2830188679245283,42
1,2,1,446.05,388,34,0,14,866,1,5,0,35,26,49,46,1,7.76,0.08997429305912596,37
5,4,0,457.07,302,10,2,4,233,0,6,0,7,8,63,47,0,4.71875,0.0231023102310231,15
2,0,0,449.03,83,33,3,2,717,1,4,0,29,42,78,87,1,1.0506329113924051,0.34523809523809523,42
0,3,2,166.96,383,59,4,3,201,2,1,1,57,52,75,72,1,5.0394736842105265,0.1484375,62
5,4,0,400.21,259,47,0,2,837,2,1,0,43,54,47,54,0,5.395833333333333,0.16538461538461538,53
6,2,1,259.78,392,20,2,7,477,2,2,0,25,23,23,75,1,16.333333333333332,0.06361323155216285,30
0,2,1,95.12,105,28,0,9,242,1,5,0,24,28,73,91,2,1.4189189189189189,0.22641509433962265,28
7,0,2,397.29,141,7,0,11,547,2,2,0,8,6,75,46,2,1.855263157894737,0.056338028169014086,11
0,3,2,226.22,313,33,4,14,620,2,2,0,29,24,30,32,2,10.096774193548388,0.09235668789808917,39
5,4,0,457.07,373,54,2,3,530,2,1,0,49,45,39,93,0,9.325,0.13101604278074866,53
0,0,2,127.2,141,16,3,11,748,1,4,1,13,10,36,87,1,3.810810810810811,0.09154929577464789,19
6,0,2,292.13,180,44,2,8,580,1,3,0,40,53,32,67,0,5.454545454545454,0.22099447513812154,50
1,2,0,157.34,197,37,2,3,485,1,4,0,38,29,32,75,2,5.96969696969697,0.1919191919191919,44
2,0,2,291.67,448,36,1,6,834,1,3,0,40,45,74,88,1,5.973333333333334,0.08908685968819599,39
0,0,2,127.2,72,56,3,3,874,1,5,0,53,53,33,87,1,2.1176470588235294,0.726027397260274,54
5,0,0,293.32,466,35,1,3,653,1,4,0,33,31,62,32,2,7.396825396825397,0.07066381156316917,41
4,1,1,297.94,206,20,1,10,718,2,1,0,18,19,55,98,1,3.6785714285714284,0.08695652173913043,23
0,3,2,226.22,315,17,4,5,565,1,3,0,20,13,33,80,2,9.264705882352942,0.06329113924050633,18
4,2,0,414.69,295,22,2,7,573,2,2,0,17,17,68,46,1,4.27536231884058,0.057432432432432436,26
4,1,1,129.97,288,54,2,9,724,1,5,0,50,60,30,99,0,9.290322580645162,0.17301038062283736,62
6,1,2,486.16,177,57,2,2,174,1,3,0,62,57,46,89,1,3.765957446808511,0.34831460674157305,61
0,0,2,371.5,279,53,4,12,246,1,3,0,51,51,40,43,0,6.804878048780488,0.18214285714285713,55
0,3,2,166.96,184,18,4,2,649,1,5,0,13,28,29,82,1,6.133333333333334,0.07027027027027027,27
4,4,3,305.04,324,41,3,7,452,1,3,0,38,51,74,48,0,4.32,0.11692307692307692,43
6,1,3,14.44,253,49,3,7,242,0,6,0,47,55,52,42,1,4.773584905660377,0.18503937007874016,56
5,1,0,477.89,354,55,4,14,503,2,1,0,60,48,57,96,0,6.103448275862069,0.16901408450704225,62
0,1,0,66.94,319,41,1,8,667,2,2,0,41,45,22,57,2,13.869565217391305,0.128125,42
0,1,2,184.21,37,10,3,5,635,1,5,0,6,4,52,84,1,0.6981132075471698,0.15789473684210525,16
6,1,2,486.16,322,43,2,7,234,1,5,0,39,35,28,80,1,11.10344827586207,0.12074303405572756,45
3,4,3,204.5,250,28,3,11,572,1,3,0,31,28,30,90,1,8.064516129032258,0.12350597609561753,33
2,0,2,398.04,419,28,0,2,288,1,3,0,31,25,58,86,0,7.101694915254237,0.07380952380952381,30
0,0,2,441.14,412,35,3,2,245,2,2,0,35,28,76,90,1,5.35064935064935,0.0847457627118644,36
7,0,2,57.78,262,24,2,3,204,0,6,0,21,16,53,78,1,4.851851851851852,0.07984790874524715,25
2,0,3,246.09,102,39,0,4,946,0,6,0,34,37,54,77,0,1.8545454545454545,0.3300970873786408,40
1,3,1,345.21,107,42,2,6,304,1,5,0,40,49,47,95,2,2.2291666666666665,0.37037037037037035,44
1,2,1,244.64,131,53,1,10,532,0,7,0,55,62,22,94,1,5.695652173913044,0.4166666666666667,59
6,4,0,408.86,342,27,1,8,372,0,6,0,27,17,65,79,2,5.181818181818182,0.07871720116618076,30
0,4,3,20.27,357,25,2,3,280,0,7,0,20,29,20,41,0,17.0,0.055865921787709494,27
0,0,2,441.14,489,49,3,3,489,1,4,1,54,51,35,38,1,13.583333333333334,0.11020408163265306,57
0,3,2,226.22,395,38,4,13,342,1,5,0,39,33,24,58,2,15.8,0.09848484848484848,40
6,0,3,194.11,155,21,1,7,696,1,3,1,23,28,40,30,2,3.7804878048780486,0.14743589743589744,25
5,4,3,241.29,58,23,0,6,253,0,6,0,24,24,38,80,1,1.4871794871794872,0.4067796610169492,26
2,4,0,319.2,107,10,2,9,165,0,6,0,10,8,56,36,0,1.8771929824561404,0.09259259259259259,9
7,1,1,357.75,375,37,0,11,360,1,5,0,36,37,39,63,2,9.375,0.09574468085106383,36
6,4,3,302.46,87,24,4,14,650,2,2,0,26,22,58,30,2,1.4745762711864407,0.29545454545454547,26
0,1,3,112.93,300,52,2,11,813,1,5,0,51,42,22,54,1,13.043478260869565,0.16943521594684385,55
6,5,3,467.69,33,5,2,9,210,1,3,0,6,1,21,75,0,1.5,0.17647058823529413,12
0,0,3,259.97,155,15,0,6,798,2,2,0,17,11,69,50,1,2.2142857142857144,0.10897435897435898,17
1,2,1,446.05,82,8,0,2,810,1,4,1,5,1,70,79,1,1.1549295774647887,0.060240963855421686,11
1,3,1,345.21,372,30,2,10,429,2,1,0,29,27,30,60,2,12.0,0.0777479892761394,30
1,4,3,117.68,201,47,2,9,279,2,2,0,44,47,42,33,1,4.674418604651163,0.21782178217821782,46
6,0,3,194.11,394,44,1,3,107,1,4,0,48,44,54,37,2,7.163636363636364,0.12151898734177215,48
0,3,2,166.96,235,52,4,14,746,1,3,1,54,59,21,60,1,10.681818181818182,0.2288135593220339,58
0,3,1,41.1,226,34,1,7,410,0,7,0,30,42,28,68,2,7.793103448275862,0.13215859030837004,42
0,0,3,259.97,487,42,0,4,510,0,6,1,46,44,28,68,1,16.79310344827586,0.0942622950819672,46
0,5,2,441.43,150,25,3,8,108,1,3,0,25,35,47,72,1,3.125,0.16556291390728478,27
4,3,1,437.94,48,33,2,9,716,0,7,0,35,41,22,48,1,2.0869565217391304,0.7142857142857143,35
0,0,2,371.5,238,16,4,8,204,2,1,0,18,14,51,77,0,4.576923076923077,0.07531380753138076,21
6,0,3,194.11,162,23,1,8,764,2,1,0,20,18,47,55,2,3.375,0.12269938650306748,30
0,0,2,127.2,66,53,3,12,193,1,3,0,56,59,43,50,1,1.5,0.835820895522388,57
4,0,1,283.65,423,51,1,12,582,1,3,0,54,50,62,38,2,6.714285714285714,0.12735849056603774,55
0,1,2,184.21,177,23,3,12,258,1,5,0,28,13,64,81,1,2.723076923076923,0.15730337078651685,22
0,3,1,41.1,270,15,1,9,398,1,4,0,12,8,56,85,2,4.7368421052631575,0.04428044280442804,20
2,0,0,449.03,387,50,3,2,487,1,4,1,54,58,26,32,1,14.333333333333334,0.13917525773195877,52
0,5,3,141.9,339,10,2,10,721,1,3,0,9,13,70,43,2,4.774647887323944,0.026470588235294117,11
2,4,0,319.2,288,5,2,9,96,1,4,1,4,1,49,48,0,5.76,0.01384083044982699,3
4,1,1,297.94,110,28,1,10,448,2,2,0,33,20,78,86,1,1.3924050632911393,0.2972972972972973,27
2,0,2,398.04,345,58,0,14,735,1,5,0,61,50,20,84,0,16.428571428571427,0.17630057803468208,63
6,3,2,356.47,299,36,1,13,921,2,2,0,41,31,32,76,0,9.06060606060606,0.13666666666666666,42
6,4,3,89.57,315,37,1,2,314,0,7,1,38,33,70,71,0,4.436619718309859,0.12025316455696203,38
6,4,0,408.86,497,54,1,12,674,1,4,0,56,44,51,74,2,9.557692307692308,0.11244979919678715,56
